mouse_ensembl_gene,expected,observed,p,q,gene
ENSMUSG00000051669,0.2877422375871528,0,1.0,1.0,AU021092
ENSMUSG00000051671,0.573651722068655,0,1.0,1.0,Coa6
ENSMUSG00000051674,0.5663207096460523,1,0.4323899965009572,1.0,Dcun1d4
ENSMUSG00000051675,0.2749129658475982,0,1.0,1.0,Trim32
ENSMUSG00000051682,0.573651722068655,0,1.0,1.0,Treml4
ENSMUSG00000051695,0.5663207096460523,0,1.0,1.0,Pcbp1
ENSMUSG00000051703,0.573651722068655,0,1.0,1.0,Tmem198
ENSMUSG00000051705,0.2749129658475982,0,1.0,1.0,Senp8
ENSMUSG00000051706,0.5663207096460523,0,1.0,1.0,Olfr1325
ENSMUSG00000051721,0.2877422375871528,0,1.0,1.0,Wdcp
ENSMUSG00000051726,0.5663207096460523,0,1.0,1.0,Kcnf1
ENSMUSG00000051727,0.573651722068655,0,1.0,1.0,Kctd14
ENSMUSG00000051728,0.573651722068655,0,1.0,1.0,Fam243
ENSMUSG00000051730,0.2749129658475982,0,1.0,1.0,Mettl5
ENSMUSG00000051735,0.573651722068655,0,1.0,1.0,Rinl
ENSMUSG00000051736,0.573651722068655,0,1.0,1.0,Fam229b
ENSMUSG00000051747,0.573651722068655,0,1.0,1.0,Ttn
ENSMUSG00000051768,0.5663207096460523,0,1.0,1.0,Xrcc1
ENSMUSG00000051777,0.2749129658475982,0,1.0,1.0,Iqcj
ENSMUSG00000051786,0.573651722068655,0,1.0,1.0,Tubgcp6
ENSMUSG00000051790,0.2749129658475982,0,1.0,1.0,Nlgn2
ENSMUSG00000051811,0.2877422375871528,0,1.0,1.0,Cox6b2
ENSMUSG00000051817,0.573651722068655,0,1.0,1.0,Sox12
ENSMUSG00000051839,0.4985088447369781,0,1.0,1.0,Gypa
ENSMUSG00000051853,0.5553241910121484,0,1.0,1.0,Arf3
ENSMUSG00000051855,0.573651722068655,0,1.0,1.0,Mest
ENSMUSG00000051860,0.573651722068655,0,1.0,1.0,Samd7
ENSMUSG00000051864,0.5663207096460523,0,1.0,1.0,Tbc1d22a
ENSMUSG00000051879,0.5699862158573537,0,1.0,1.0,Krt71
ENSMUSG00000051885,0.573651722068655,0,1.0,1.0,Olfr664
ENSMUSG00000051890,0.2749129658475982,1,0.2403617651821572,1.0,Klhdc1
ENSMUSG00000051896,0.573651722068655,0,1.0,1.0,Tex37
ENSMUSG00000051910,0.573651722068655,7,2.4604209740711366e-06,0.0002930805622794598,Sox6
ENSMUSG00000051917,0.573651722068655,1,0.43653593694915777,1.0,Tas2r144
ENSMUSG00000051920,0.573651722068655,1,0.43653593694915777,1.0,Rspo2
ENSMUSG00000051934,0.5553241910121484,1,0.4261138177067838,1.0,Spats2
ENSMUSG00000051936,0.573651722068655,0,1.0,1.0,Prss58
ENSMUSG00000051950,0.5663207096460523,0,1.0,1.0,B3glct
ENSMUSG00000051951,0.2877422375871528,0,1.0,1.0,Xkr4
ENSMUSG00000051952,0.557156944117799,0,1.0,1.0,Olfr371
ENSMUSG00000051956,0.5663207096460523,0,1.0,1.0,Rnf133
ENSMUSG00000051965,0.573651722068655,0,1.0,1.0,Nanos2
ENSMUSG00000051977,0.5663207096460523,1,0.4323899965009572,1.0,Prdm9
ENSMUSG00000051978,0.5186691288991353,1,0.4046876950672762,1.0,Erich1
ENSMUSG00000051980,0.5406621661669432,2,0.10277612320649769,1.0,Casr
ENSMUSG00000051984,0.520501882004786,0,1.0,1.0,Sec31b
ENSMUSG00000051985,0.573651722068655,0,1.0,1.0,Igfn1
ENSMUSG00000051989,0.573651722068655,0,1.0,1.0,Smim11
ENSMUSG00000051998,0.573651722068655,0,1.0,1.0,Lax1
ENSMUSG00000052012,0.5644879565404016,0,1.0,1.0,Olfr796
ENSMUSG00000052013,0.520501882004786,0,1.0,1.0,Btla
ENSMUSG00000052026,0.2749129658475982,0,1.0,1.0,Slc6a7
ENSMUSG00000052033,0.573651722068655,0,1.0,1.0,Pfdn4
ENSMUSG00000052040,0.2749129658475982,0,1.0,1.0,Klf13
ENSMUSG00000052056,0.573651722068655,1,0.43653593694915777,1.0,Zfp217
ENSMUSG00000052062,0.2749129658475982,4,0.00019120518503107272,0.015254616459711583,Pard3b
ENSMUSG00000052085,0.5663207096460523,0,1.0,1.0,Dock8
ENSMUSG00000052087,0.2749129658475982,0,1.0,1.0,Rgs14
ENSMUSG00000052102,0.573651722068655,0,1.0,1.0,Gnpda1
ENSMUSG00000052105,0.2749129658475982,0,1.0,1.0,Mtcl1
ENSMUSG00000052117,0.2749129658475982,0,1.0,1.0,D630039A03Rik
ENSMUSG00000052133,0.573651722068655,0,1.0,1.0,Sema5b
ENSMUSG00000052135,0.573651722068655,0,1.0,1.0,Foxo6
ENSMUSG00000052139,0.573651722068655,3,0.0205924728283804,0.38435548033210987,Babam2
ENSMUSG00000052142,0.573651722068655,0,1.0,1.0,Rasal3
ENSMUSG00000052144,0.5663207096460523,1,0.4323899965009572,1.0,Ppp4r2
ENSMUSG00000052146,0.573651722068655,0,1.0,1.0,Rps10
ENSMUSG00000052151,0.5663207096460523,0,1.0,1.0,Plpp2
ENSMUSG00000052155,0.5663207096460523,4,0.0027365078379901864,0.08885028668903815,Acvr2a
ENSMUSG00000052160,0.5663207096460523,0,1.0,1.0,Pld4
ENSMUSG00000052187,0.573651722068655,0,1.0,1.0,Hbb-y
ENSMUSG00000052212,0.5663207096460523,0,1.0,1.0,Cd177
ENSMUSG00000052214,0.5663207096460523,0,1.0,1.0,Opa3
ENSMUSG00000052217,0.573651722068655,0,1.0,1.0,Hbb-bh1
ENSMUSG00000052221,0.573651722068655,0,1.0,1.0,Ppp1r36
ENSMUSG00000052229,0.573651722068655,0,1.0,1.0,Gpr17
ENSMUSG00000052234,0.573651722068655,0,1.0,1.0,Epx
ENSMUSG00000052253,0.573651722068655,1,0.43653593694915777,1.0,Zfp622
ENSMUSG00000052270,0.573651722068655,0,1.0,1.0,Fpr2
ENSMUSG00000052271,0.573651722068655,0,1.0,1.0,Bhlha15
ENSMUSG00000052273,0.573651722068655,2,0.11330380685624099,1.0,Dnah3
ENSMUSG00000052276,0.573651722068655,2,0.11330380685624099,1.0,Ostn
ENSMUSG00000052293,0.5663207096460523,0,1.0,1.0,Taf9
ENSMUSG00000052296,0.2877422375871528,0,1.0,1.0,Ppp6r1
ENSMUSG00000052298,0.2749129658475982,0,1.0,1.0,Cdc42se2
ENSMUSG00000052299,0.5663207096460523,0,1.0,1.0,Ltn1
ENSMUSG00000052301,0.573651722068655,0,1.0,1.0,Doc2a
ENSMUSG00000052302,0.573651722068655,2,0.11330380685624099,1.0,Tbc1d30
ENSMUSG00000052310,0.5663207096460523,0,1.0,1.0,Slc39a1
ENSMUSG00000052316,0.573651722068655,0,1.0,1.0,Lrrc15
ENSMUSG00000052331,0.2749129658475982,1,0.2403617651821572,1.0,Ankrd44
ENSMUSG00000052336,0.573651722068655,0,1.0,1.0,Cx3cr1
ENSMUSG00000052337,0.573651722068655,0,1.0,1.0,Immt
ENSMUSG00000052353,0.5443276723782444,2,0.10393203962331876,1.0,Cemip
ENSMUSG00000052363,0.573651722068655,0,1.0,1.0,Zdhhc19
ENSMUSG00000052369,0.573651722068655,0,1.0,1.0,Tmem106c
ENSMUSG00000052372,0.5663207096460523,1,0.4323899965009572,1.0,Il1rapl1
ENSMUSG00000052373,0.5699862158573537,0,1.0,1.0,Mpp3
ENSMUSG00000052374,0.5333311537443406,1,0.41335250184093214,1.0,Actn2
ENSMUSG00000052382,0.2749129658475982,0,1.0,1.0,Rnase9
ENSMUSG00000052384,0.573651722068655,1,0.43653593694915777,1.0,Nrros
ENSMUSG00000052387,0.5663207096460523,3,0.01991899867616174,0.38435548033210987,Trpm3
ENSMUSG00000052392,0.5443276723782444,0,1.0,1.0,Acot4
ENSMUSG00000052395,0.573651722068655,0,1.0,1.0,Rft1
ENSMUSG00000052396,0.5553241910121484,0,1.0,1.0,Mogat2
ENSMUSG00000052397,0.2987387562210567,0,1.0,1.0,Ezr
ENSMUSG00000052406,0.573651722068655,0,1.0,1.0,Rexo4
ENSMUSG00000052407,0.5443276723782444,5,0.0002537686592179731,0.017102132473308284,Ccdc171
ENSMUSG00000052415,0.573651722068655,0,1.0,1.0,Tchh
ENSMUSG00000052417,0.5186691288991353,0,1.0,1.0,Olfr720
ENSMUSG00000052423,0.573651722068655,1,0.43653593694915777,1.0,B4galt3
ENSMUSG00000052428,0.5351639068499912,0,1.0,1.0,Tmco1
ENSMUSG00000052430,0.573651722068655,3,0.0205924728283804,0.38435548033210987,Bmpr1b
ENSMUSG00000052435,0.2749129658475982,0,1.0,1.0,Cebpe
ENSMUSG00000052456,0.5644879565404016,0,1.0,1.0,Asna1
ENSMUSG00000052459,0.520501882004786,0,1.0,1.0,Atp6v1a
ENSMUSG00000052468,0.573651722068655,0,1.0,1.0,Pmp2
ENSMUSG00000052469,0.5186691288991353,0,1.0,1.0,Tcp10c
ENSMUSG00000052485,0.5553241910121484,0,1.0,1.0,Tmem171
ENSMUSG00000052488,0.5663207096460523,0,1.0,1.0,Cherp
ENSMUSG00000052496,0.5663207096460523,0,1.0,1.0,Pkdrej
ENSMUSG00000052504,0.2749129658475982,1,0.2403617651821572,1.0,Epha3
ENSMUSG00000052512,0.5589896972234497,8,1.4408075583347652e-07,2.9713762119810282e-05,Nav2
ENSMUSG00000052516,0.5663207096460523,7,2.262930566533717e-06,0.0002930805622794598,Robo2
ENSMUSG00000052525,0.573651722068655,1,0.43653593694915777,1.0,Spdya
ENSMUSG00000052533,0.573651722068655,1,0.43653593694915777,1.0,Nup188
ENSMUSG00000052534,0.573651722068655,3,0.0205924728283804,0.38435548033210987,Pbx1
ENSMUSG00000052537,0.2749129658475982,0,1.0,1.0,Olfr198
ENSMUSG00000052539,0.573651722068655,2,0.11330380685624099,1.0,Magi3
ENSMUSG00000052544,0.573651722068655,5,0.0003220421377530797,0.017102132473308284,St6galnac3
ENSMUSG00000052549,0.573651722068655,0,1.0,1.0,Arl13a
ENSMUSG00000052551,0.2987387562210567,1,0.258246837475265,1.0,Adarb2
ENSMUSG00000052557,0.573651722068655,0,1.0,1.0,Gan
ENSMUSG00000052560,0.5663207096460523,1,0.4323899965009572,1.0,Cpne8
ENSMUSG00000052565,0.5663207096460523,0,1.0,1.0,Hist1h1d
ENSMUSG00000052566,0.5644879565404016,0,1.0,1.0,Hook2
ENSMUSG00000052572,0.5663207096460523,4,0.0027365078379901864,0.08885028668903815,Dlg2
ENSMUSG00000052581,0.4985088447369781,1,0.3925642342428429,1.0,Lrrtm4
ENSMUSG00000052584,0.573651722068655,0,1.0,1.0,Serp2
ENSMUSG00000052593,0.5663207096460523,0,1.0,1.0,Adam17
ENSMUSG00000052595,0.573651722068655,1,0.43653593694915777,1.0,A1cf
ENSMUSG00000052609,0.573651722068655,0,1.0,1.0,Plekhg3
ENSMUSG00000052613,0.5663207096460523,5,0.00030380773675015986,0.017102132473308284,Pcdh15
ENSMUSG00000052616,0.573651722068655,1,0.43653593694915777,1.0,Terb1
ENSMUSG00000052631,0.5663207096460523,0,1.0,1.0,Sh2d6
ENSMUSG00000052632,0.5663207096460523,1,0.4323899965009572,1.0,Asap2
ENSMUSG00000052656,0.573651722068655,0,1.0,1.0,Rnf103
ENSMUSG00000052675,0.5663207096460523,0,1.0,1.0,Zfp112
ENSMUSG00000052676,0.573651722068655,1,0.43653593694915777,1.0,Zmat1
ENSMUSG00000052681,0.573651722068655,0,1.0,1.0,Rap1b
ENSMUSG00000052684,0.0971359145994847,0,1.0,1.0,Jun
ENSMUSG00000052688,0.5663207096460523,0,1.0,1.0,Rab7b
ENSMUSG00000052698,0.2749129658475982,1,0.2403617651821572,1.0,Tln2
ENSMUSG00000052707,0.573651722068655,1,0.43653593694915777,1.0,Tnrc6a
ENSMUSG00000052712,0.573651722068655,0,1.0,1.0,BC004004
ENSMUSG00000052713,0.2749129658475982,0,1.0,1.0,Zfp608
ENSMUSG00000052726,0.573651722068655,1,0.43653593694915777,1.0,Kcnt2
ENSMUSG00000052727,0.5553241910121484,1,0.4261138177067838,1.0,Map1b
ENSMUSG00000052738,0.5663207096460523,1,0.4323899965009572,1.0,Suclg1
ENSMUSG00000052748,0.573651722068655,1,0.43653593694915777,1.0,Swt1
ENSMUSG00000052751,0.5663207096460523,0,1.0,1.0,Repin1
ENSMUSG00000052752,0.5663207096460523,0,1.0,1.0,Traf7
ENSMUSG00000052759,0.573651722068655,0,1.0,1.0,Gpr25
ENSMUSG00000052763,0.5663207096460523,0,1.0,1.0,Zfp212
ENSMUSG00000052783,0.573651722068655,1,0.43653593694915777,1.0,Grk4
ENSMUSG00000052794,0.5663207096460523,0,1.0,1.0,1700030K09Rik
ENSMUSG00000052798,0.573651722068655,0,1.0,1.0,Nup107
ENSMUSG00000052812,0.2877422375871528,2,0.034251427951172315,0.5765601017138947,Atad2b
ENSMUSG00000052819,0.5644879565404016,0,1.0,1.0,Best2
ENSMUSG00000052821,0.4105366956657467,0,1.0,1.0,Cysltr1
ENSMUSG00000052833,0.5663207096460523,0,1.0,1.0,Sae1
ENSMUSG00000052837,0.5644879565404016,0,1.0,1.0,Junb
ENSMUSG00000052850,0.573651722068655,0,1.0,1.0,Tas2r137
ENSMUSG00000052852,0.573651722068655,1,0.43653593694915777,1.0,Reep1
ENSMUSG00000052854,0.573651722068655,0,1.0,1.0,Nrk
ENSMUSG00000052861,0.5663207096460523,0,1.0,1.0,Dnah6
ENSMUSG00000052889,0.573651722068655,2,0.11330380685624099,1.0,Prkcb
ENSMUSG00000052906,0.573651722068655,0,1.0,1.0,Ubxn8
ENSMUSG00000052911,0.573651722068655,0,1.0,1.0,Lamb2
ENSMUSG00000052915,0.5553241910121484,0,1.0,1.0,Msl1
ENSMUSG00000052917,0.2749129658475982,2,0.03152736507714968,0.5364969178257425,Senp7
ENSMUSG00000052920,0.573651722068655,6,3.0348816940726304e-05,0.0025644002807107304,Prkg1
ENSMUSG00000052921,0.2749129658475982,1,0.2403617651821572,1.0,Arhgef15
ENSMUSG00000052922,0.573651722068655,0,1.0,1.0,Bpi
ENSMUSG00000052926,0.5644879565404016,0,1.0,1.0,Rnaseh2a
ENSMUSG00000052928,0.573651722068655,2,0.11330380685624099,1.0,Ctif
ENSMUSG00000052934,0.573651722068655,0,1.0,1.0,Fbxo31
ENSMUSG00000052942,0.573651722068655,0,1.0,1.0,Glis3
ENSMUSG00000052949,0.573651722068655,1,0.43653593694915777,1.0,Rnf157
ENSMUSG00000052955,0.2749129658475982,2,0.03152736507714968,0.5364969178257425,Cpvl
ENSMUSG00000052957,0.2749129658475982,0,1.0,1.0,Gas1
ENSMUSG00000052962,0.573651722068655,0,1.0,1.0,Mrpl35
ENSMUSG00000052974,0.573651722068655,0,1.0,1.0,Cyp2f2
ENSMUSG00000052981,0.2749129658475982,0,1.0,1.0,Ube2ql1
ENSMUSG00000052997,0.573651722068655,1,0.43653593694915777,1.0,Uba2
ENSMUSG00000053004,0.5663207096460523,0,1.0,1.0,Hrh1
ENSMUSG00000053007,0.2749129658475982,1,0.2403617651821572,1.0,Creb5
ENSMUSG00000053012,0.573651722068655,0,1.0,1.0,Krcc1
ENSMUSG00000053024,0.5663207096460523,0,1.0,1.0,Cntn2
ENSMUSG00000053025,0.573651722068655,4,0.0028644673549255584,0.08885028668903815,Sv2b
ENSMUSG00000053030,0.573651722068655,0,1.0,1.0,Spink2
ENSMUSG00000053044,0.573651722068655,0,1.0,1.0,Cd8b1
ENSMUSG00000053046,0.573651722068655,1,0.43653593694915777,1.0,Brsk2
ENSMUSG00000053062,0.5516586848008471,0,1.0,1.0,Jam2
ENSMUSG00000053063,0.573651722068655,0,1.0,1.0,Clec12a
ENSMUSG00000053070,0.2987387562210567,0,1.0,1.0,Cfap300
ENSMUSG00000053080,0.2987387562210567,0,1.0,1.0,2700081O15Rik
ENSMUSG00000053091,0.2749129658475982,1,0.2403617651821572,1.0,Lins1
ENSMUSG00000053093,0.2749129658475982,0,1.0,1.0,Myh7
ENSMUSG00000053094,0.5644879565404016,0,1.0,1.0,Tmem248
ENSMUSG00000053101,0.5663207096460523,0,1.0,1.0,Gpr141
ENSMUSG00000053110,0.2987387562210567,0,1.0,1.0,Yap1
ENSMUSG00000053111,0.573651722068655,0,1.0,1.0,Fank1
ENSMUSG00000053113,0.573651722068655,0,1.0,1.0,Socs3
ENSMUSG00000053119,0.573651722068655,1,0.43653593694915777,1.0,Chmp3
ENSMUSG00000053128,0.520501882004786,0,1.0,1.0,Rnf26
ENSMUSG00000053129,0.573651722068655,0,1.0,1.0,Gsx1
ENSMUSG00000053134,0.573651722068655,1,0.43653593694915777,1.0,Supt7l
ENSMUSG00000053137,0.573651722068655,0,1.0,1.0,Mapk11
ENSMUSG00000053141,0.573651722068655,5,0.0003220421377530797,0.017102132473308284,Ptprt
ENSMUSG00000053153,0.2749129658475982,0,1.0,1.0,Spag16
ENSMUSG00000053158,0.4985088447369781,0,1.0,1.0,Fes
ENSMUSG00000053161,0.5534914379064978,0,1.0,1.0,Daw1
ENSMUSG00000053164,0.5406621661669432,0,1.0,1.0,Gpr21
ENSMUSG00000053166,0.573651722068655,2,0.11330380685624099,1.0,Cdh22
ENSMUSG00000053175,0.5663207096460523,1,0.4323899965009572,1.0,Bcl3
ENSMUSG00000053184,0.4985088447369781,0,1.0,1.0,Spaca3
ENSMUSG00000053192,0.0971359145994847,0,1.0,1.0,Mllt11
ENSMUSG00000053194,0.573651722068655,2,0.11330380685624099,1.0,Cib4
ENSMUSG00000053198,0.573651722068655,0,1.0,1.0,Prx
ENSMUSG00000053199,0.2749129658475982,2,0.03152736507714968,0.5364969178257425,Arhgap20
ENSMUSG00000053205,0.520501882004786,0,1.0,1.0,Styx
ENSMUSG00000053216,0.5663207096460523,0,1.0,1.0,Btn2a2
ENSMUSG00000053217,0.5663207096460523,0,1.0,1.0,Tas2r136
ENSMUSG00000053219,0.5663207096460523,0,1.0,1.0,Raet1e
ENSMUSG00000053226,0.5644879565404016,0,1.0,1.0,Dand5
ENSMUSG00000053253,0.573651722068655,0,1.0,1.0,Ndfip2
ENSMUSG00000053268,0.573651722068655,0,1.0,1.0,Dspp
ENSMUSG00000053279,0.5663207096460523,3,0.01991899867616174,0.38435548033210987,Aldh1a1
ENSMUSG00000053286,0.573651722068655,0,1.0,1.0,Trmt1l
ENSMUSG00000053289,0.2749129658475982,0,1.0,1.0,Ddx10
ENSMUSG00000053291,0.573651722068655,0,1.0,1.0,Rab4b
ENSMUSG00000053293,0.573651722068655,0,1.0,1.0,Pom121
ENSMUSG00000053310,0.5406621661669432,0,1.0,1.0,Nrgn
ENSMUSG00000053317,0.5663207096460523,0,1.0,1.0,Sec61b
ENSMUSG00000053318,0.573651722068655,0,1.0,1.0,Slamf8
ENSMUSG00000053329,0.573651722068655,0,1.0,1.0,Gatd3a
ENSMUSG00000053333,0.5663207096460523,2,0.11094069651718114,1.0,Dis3l2
ENSMUSG00000053334,0.5663207096460523,0,1.0,1.0,Ficd
ENSMUSG00000053338,0.2987387562210567,0,1.0,1.0,Tarm1
ENSMUSG00000053367,0.2987387562210567,0,1.0,1.0,Epp13
ENSMUSG00000053368,0.5663207096460523,2,0.11094069651718114,1.0,Rxfp2
ENSMUSG00000053375,0.5663207096460523,0,1.0,1.0,Atp6v1e2
ENSMUSG00000053388,0.573651722068655,0,1.0,1.0,Trim50
ENSMUSG00000053391,0.573651722068655,0,1.0,1.0,Olfr211
ENSMUSG00000053395,0.2987387562210567,0,1.0,1.0,Cacng8
ENSMUSG00000053398,0.5626552034347511,0,1.0,1.0,Phgdh
ENSMUSG00000053399,0.5663207096460523,1,0.4323899965009572,1.0,Adamts18
ENSMUSG00000053411,0.5663207096460523,0,1.0,1.0,Cbx7
ENSMUSG00000053414,0.5663207096460523,0,1.0,1.0,Hunk
ENSMUSG00000053436,0.573651722068655,1,0.43653593694915777,1.0,Mapk14
ENSMUSG00000053441,0.2749129658475982,0,1.0,1.0,Adamts19
ENSMUSG00000053453,0.5186691288991353,0,1.0,1.0,Thoc7
ENSMUSG00000053460,0.5663207096460523,0,1.0,1.0,Ggcx
ENSMUSG00000053461,0.573651722068655,1,0.43653593694915777,1.0,Hhipl2
ENSMUSG00000053465,0.573651722068655,6,3.0348816940726304e-05,0.0025644002807107304,Hs6st3
ENSMUSG00000053469,0.2749129658475982,0,1.0,1.0,Tg
ENSMUSG00000053470,0.573651722068655,0,1.0,1.0,Kdm3a
ENSMUSG00000053475,0.2749129658475982,0,1.0,1.0,Tnfaip6
ENSMUSG00000053477,0.2749129658475982,7,1.852120356912501e-08,4.7417045495701685e-06,Tcf4
ENSMUSG00000053483,0.573651722068655,0,1.0,1.0,Usp21
ENSMUSG00000053490,0.2749129658475982,0,1.0,1.0,Trim60
ENSMUSG00000053510,0.573651722068655,1,0.43653593694915777,1.0,Nrd1
ENSMUSG00000053519,0.573651722068655,4,0.0028644673549255584,0.08885028668903815,Kcnip1
ENSMUSG00000053522,0.573651722068655,0,1.0,1.0,Lgals7
ENSMUSG00000053536,0.573651722068655,1,0.43653593694915777,1.0,Cstf2t
ENSMUSG00000053550,0.2877422375871528,0,1.0,1.0,Shisa7
ENSMUSG00000053552,0.5644879565404016,0,1.0,1.0,Ebf4
ENSMUSG00000053553,0.573651722068655,1,0.43653593694915777,1.0,3110082I17Rik
ENSMUSG00000053559,0.5663207096460523,1,0.4323899965009572,1.0,Smagp
ENSMUSG00000053560,0.5516586848008471,0,1.0,1.0,Ier2
ENSMUSG00000053565,0.573651722068655,0,1.0,1.0,Eif3k
ENSMUSG00000053580,0.4105366956657467,8,1.3905304780806902e-08,3.7859951254790605e-06,Tanc2
ENSMUSG00000053581,0.573651722068655,0,1.0,1.0,Zfand2a
ENSMUSG00000053593,0.573651722068655,0,1.0,1.0,Fate1
ENSMUSG00000053604,0.573651722068655,0,1.0,1.0,Rpia
ENSMUSG00000053617,0.5663207096460523,1,0.4323899965009572,1.0,Sh3pxd2a
ENSMUSG00000053626,0.2749129658475982,1,0.2403617651821572,1.0,Tll1
ENSMUSG00000053641,0.2749129658475982,2,0.03152736507714968,0.5364969178257425,Dennd4a
ENSMUSG00000053644,0.2749129658475982,0,1.0,1.0,Aldh7a1
ENSMUSG00000053646,0.573651722068655,0,1.0,1.0,Plxnb1
ENSMUSG00000053647,0.573651722068655,0,1.0,1.0,Gper1
ENSMUSG00000053675,0.573651722068655,0,1.0,1.0,Tgm5
ENSMUSG00000053684,0.573651722068655,0,1.0,1.0,BC048403
ENSMUSG00000053693,0.5644879565404016,1,0.4313487536251487,1.0,Mast1
ENSMUSG00000053702,0.573651722068655,5,0.0003220421377530797,0.017102132473308284,Nebl
ENSMUSG00000053716,0.4105366956657467,0,1.0,1.0,Dusp7
ENSMUSG00000053730,0.5644879565404016,0,1.0,1.0,Tmem39b
ENSMUSG00000053746,0.573651722068655,0,1.0,1.0,Ptrh1
ENSMUSG00000053747,0.5553241910121484,0,1.0,1.0,Sox14
ENSMUSG00000053754,0.2749129658475982,0,1.0,1.0,Chd8
ENSMUSG00000053768,0.573651722068655,4,0.0028644673549255584,0.08885028668903815,Chchd3
ENSMUSG00000053769,0.0971359145994847,0,1.0,1.0,Lysmd1
ENSMUSG00000053773,0.5663207096460523,0,1.0,1.0,Rdh8
ENSMUSG00000053774,0.573651722068655,0,1.0,1.0,Ubxn7
ENSMUSG00000053783,0.573651722068655,0,1.0,1.0,1700016K19Rik
ENSMUSG00000053797,0.5553241910121484,0,1.0,1.0,Krt16
ENSMUSG00000053799,0.5406621661669432,4,0.0023194932288715117,0.08885028668903815,Exoc6
ENSMUSG00000053801,0.573651722068655,0,1.0,1.0,Grwd1
ENSMUSG00000053815,0.2749129658475982,0,1.0,1.0,Olfr744
ENSMUSG00000053819,0.573651722068655,2,0.11330380685624099,1.0,Camk2d
ENSMUSG00000053825,0.4105366956657467,4,0.0008542022685536846,0.04522262812500417,Ppfia2
ENSMUSG00000053838,0.2987387562210567,0,1.0,1.0,Nudcd3
ENSMUSG00000053841,0.5644879565404016,1,0.4313487536251487,1.0,Txlna
ENSMUSG00000053846,0.573651722068655,0,1.0,1.0,Lipg
ENSMUSG00000053852,0.2749129658475982,0,1.0,1.0,Adgrg4
ENSMUSG00000053856,0.573651722068655,0,1.0,1.0,Dnajc5g
ENSMUSG00000053862,0.2749129658475982,0,1.0,1.0,Slc51b
ENSMUSG00000053863,0.573651722068655,1,0.43653593694915777,1.0,Mepe
ENSMUSG00000053870,0.573651722068655,0,1.0,1.0,Fpgt
ENSMUSG00000053877,0.573651722068655,1,0.43653593694915777,1.0,Srcap
ENSMUSG00000053886,0.2749129658475982,1,0.2403617651821572,1.0,Sh2d4a
ENSMUSG00000053897,0.573651722068655,1,0.43653593694915777,1.0,Slc39a8
ENSMUSG00000053898,0.573651722068655,0,1.0,1.0,Ech1
ENSMUSG00000053907,0.5663207096460523,0,1.0,1.0,Mat2a
ENSMUSG00000053909,0.573651722068655,0,1.0,1.0,Rhox10
ENSMUSG00000053914,0.5186691288991353,0,1.0,1.0,Kdm4d
ENSMUSG00000053916,0.573651722068655,1,0.43653593694915777,1.0,Nanp
ENSMUSG00000053929,0.573651722068655,0,1.0,1.0,Cyhr1
ENSMUSG00000053930,0.2749129658475982,1,0.2403617651821572,1.0,Shisa6
ENSMUSG00000053931,0.573651722068655,0,1.0,1.0,Cnn3
ENSMUSG00000053950,0.5663207096460523,0,1.0,1.0,Adnp2
ENSMUSG00000053963,0.573651722068655,0,1.0,1.0,Stum
ENSMUSG00000053964,0.573651722068655,0,1.0,1.0,Lgals4
ENSMUSG00000053965,0.573651722068655,2,0.11330380685624099,1.0,Pde5a
ENSMUSG00000053977,0.573651722068655,0,1.0,1.0,Cd8a
ENSMUSG00000053985,0.573651722068655,0,1.0,1.0,Zfp14
ENSMUSG00000054000,0.573651722068655,0,1.0,1.0,Tusc1
ENSMUSG00000054003,0.5663207096460523,2,0.11094069651718114,1.0,Tdrd9
ENSMUSG00000054008,0.2749129658475982,0,1.0,1.0,Ndst1
ENSMUSG00000054013,0.5663207096460523,0,1.0,1.0,Tmem179
ENSMUSG00000054021,0.520501882004786,0,1.0,1.0,Sirt5
ENSMUSG00000054027,0.5663207096460523,0,1.0,1.0,Nt5dc3
ENSMUSG00000054034,0.573651722068655,0,1.0,1.0,Tceal5
ENSMUSG00000054046,0.520501882004786,0,1.0,1.0,Klk13
ENSMUSG00000054051,0.573651722068655,0,1.0,1.0,Ercc6
ENSMUSG00000054054,0.5663207096460523,0,1.0,1.0,Olfr309
ENSMUSG00000054065,0.573651722068655,0,1.0,1.0,Pkp3
ENSMUSG00000054074,0.573651722068655,0,1.0,1.0,Skida1
ENSMUSG00000054079,0.573651722068655,0,1.0,1.0,Utp18
ENSMUSG00000054083,0.573651722068655,0,1.0,1.0,Capn12
ENSMUSG00000054091,0.573651722068655,0,1.0,1.0,1810037I17Rik
ENSMUSG00000054099,0.2987387562210567,1,0.258246837475265,1.0,Slc25a40
ENSMUSG00000054106,0.573651722068655,0,1.0,1.0,Try4
ENSMUSG00000054115,0.2987387562210567,0,1.0,1.0,Skp2
ENSMUSG00000054134,0.573651722068655,0,1.0,1.0,Umodl1
ENSMUSG00000054136,0.573651722068655,0,1.0,1.0,Adm2
ENSMUSG00000054141,0.573651722068655,0,1.0,1.0,Olfr24
ENSMUSG00000054146,0.5553241910121484,0,1.0,1.0,Krt15
ENSMUSG00000054150,0.573651722068655,2,0.11330380685624099,1.0,Syne3
ENSMUSG00000054160,0.573651722068655,0,1.0,1.0,Nkx2-4
ENSMUSG00000054161,0.573651722068655,0,1.0,1.0,Fam83e
